apt_group,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,nation,pca_x,pca_y,cluster
Gamaredon Group,-0.3353419601917267,-0.2635609805583954,0.0057433065958321095,0.08172083646059036,-0.059299565851688385,-0.17343273758888245,-0.29182684421539307,-0.054290153086185455,-0.4502869248390198,-0.07220458984375,0.2160537838935852,-0.40502235293388367,-0.05604398623108864,-0.015545760281383991,-0.08912943303585052,-0.3162388801574707,-0.3955678343772888,0.4053248167037964,0.008914908394217491,-0.34247374534606934,0.2751830518245697,-0.05475308373570442,0.1810998022556305,-0.008434072136878967,-0.29043832421302795,0.12386193126440048,0.17225788533687592,0.2811874449253082,0.04855944216251373,0.12387349456548691,0.40874871611595154,0.10929293930530548,-0.02985149808228016,0.2649746537208557,0.2049129456281662,-0.16057804226875305,0.25468695163726807,0.13986247777938843,0.2147907316684723,0.132736936211586,0.121916264295578,0.23166488111019135,0.29693010449409485,-0.26168355345726013,-0.34921884536743164,-0.06310318410396576,-0.20979054272174835,-0.03018861822783947,0.09591688960790634,-0.1495254635810852,-0.28576281666755676,-0.00763610377907753,0.270338773727417,-0.05327494442462921,0.001572492066770792,0.09312499314546585,-0.11259009689092636,-0.0835438072681427,-0.019591527059674263,-0.22901834547519684,-0.12349452823400497,0.18228960037231445,-0.4765654504299164,-0.10212396085262299,Russia,-0.027077709212412145,0.07605177122018389,2
Gorgon Group,0.17224426567554474,-0.44902563095092773,-0.2613166570663452,-0.04361613839864731,0.16380435228347778,-0.039408642798662186,0.3152303099632263,-0.16967743635177612,-0.4735606610774994,-0.21083807945251465,0.3596136271953583,-0.07214812189340591,0.13056804239749908,0.15964622795581818,0.22163450717926025,0.09127664566040039,0.2728387415409088,-0.05584133416414261,0.2087365984916687,-0.2617563307285309,0.15899701416492462,0.19067791104316711,0.031667791306972504,-0.34003785252571106,0.06923503428697586,0.078590989112854,0.26759037375450134,0.6749190092086792,-0.06319621205329895,-0.26476749777793884,0.2033507376909256,-0.08606113493442535,-0.09216215461492538,0.46478480100631714,0.1913406252861023,-0.16680790483951569,0.10240370780229568,-0.054096758365631104,-0.3112390339374542,0.06018103286623955,-0.2103811502456665,0.31943970918655396,0.1251308172941208,0.09577625244855881,0.18447455763816833,0.4894276559352875,0.047285255044698715,-0.02955944463610649,0.0021759853698313236,-0.20052480697631836,0.08666840940713882,-0.10047003626823425,-0.2307964265346527,0.049874935299158096,0.1322374939918518,0.1863548308610916,0.12142909318208694,0.18530111014842987,0.054396070539951324,-0.3978230059146881,-0.24852000176906586,0.39703091979026794,-0.10455819964408875,0.20203261077404022,Others,0.1884036734556022,-0.2741284553519442,3
HAFNIUM,0.4623004198074341,-0.2849193811416626,0.3495805859565735,0.08102626353502274,-0.007876590825617313,-0.16121742129325867,0.2726331353187561,0.4455922245979309,-0.025595184415578842,0.0336611345410347,0.13659600913524628,-0.04924052581191063,-0.6054286956787109,-0.007888096384704113,-0.23923228681087494,-0.20438417792320251,0.411266028881073,-0.05299654230475426,-0.07681998610496521,-0.022938525304198265,0.3359799385070801,0.2171258181333542,0.35403677821159363,-0.05922272056341171,-0.09812933206558228,-0.22370921075344086,0.2850267291069031,-0.09127802401781082,-0.13304321467876434,0.34726205468177795,0.47829732298851013,0.007040437310934067,0.07973288744688034,0.008200755342841148,0.11296883225440979,-0.08588194102048874,0.33840104937553406,-0.10211042314767838,0.34986916184425354,0.4485798478126526,0.15138286352157593,0.028871169313788414,0.42471402883529663,0.2537499964237213,-0.20727130770683289,0.16658422350883484,0.4493021070957184,0.15915466845035553,-0.2520190477371216,-0.030626947060227394,0.10698910057544708,0.05807877331972122,0.0071920850314199924,0.1062311977148056,0.14492450654506683,-0.24810798466205597,-0.004140391014516354,-0.19139467179775238,0.006104689557105303,-0.45031121373176575,0.09833184629678726,0.2019285261631012,-0.044173840433359146,-0.20222966372966766,Others,-0.2374810201938134,0.19820372753039642,4
TA505,0.04897560179233551,-0.27973026037216187,0.03823988139629364,0.002870287513360381,0.2220483273267746,-0.07285667210817337,-0.2757300138473511,-0.3137388825416565,-0.16693027317523956,0.20164047181606293,0.09485504776239395,-0.3658624291419983,0.10517318546772003,0.22248901426792145,0.09061495214700699,-0.08510798960924149,0.18210208415985107,0.09493060410022736,-0.20690764486789703,-0.28770479559898376,0.03443717584013939,-0.4620240330696106,0.26915299892425537,-0.02329310216009617,0.5064915418624878,-0.0037718687672168016,0.41705334186553955,0.2558463513851166,0.3226037919521332,-0.029133442789316177,0.14856615662574768,0.13594619929790497,-0.12502530217170715,0.17815962433815002,0.026397472247481346,-0.08523311465978622,-0.1358058750629425,-0.4003804326057434,0.041315920650959015,-0.37463071942329407,-0.04920998960733414,0.3591860830783844,-0.02417558804154396,-0.2447163462638855,0.06933436542749405,0.17821918427944183,-0.06543340533971786,-0.01915327087044716,0.3566211462020874,0.028742142021656036,-0.19465044140815735,0.06286445260047913,-0.3153478503227234,0.24343426525592804,0.1481918841600418,-0.4459889829158783,-0.18391063809394836,-0.06905879825353622,-0.3628866970539093,-0.06995800137519836,-0.007966354489326477,-0.004409648012369871,-0.40319913625717163,0.348614901304245,Others,0.24537544280577878,0.15823128081241417,2
FIN8,0.07907027006149292,-0.49173471331596375,-0.06475768238306046,0.2554374933242798,-0.16278062760829926,0.18087616562843323,-0.03142976760864258,0.05326096713542938,-0.2337685376405716,-0.07700812071561813,0.19266897439956665,0.027035532519221306,-0.3095763623714447,0.17669731378555298,-0.16337351500988007,-0.04876556992530823,-0.37730270624160767,-0.2220745086669922,-0.1901652067899704,0.2240169197320938,0.2874526083469391,0.12496260553598404,0.12212204933166504,-0.2009475827217102,0.0037589245475828648,0.12344447523355484,0.11860308051109314,-0.00202222540974617,-0.4046271741390228,-0.10672266036272049,-0.09732235223054886,0.1438010334968567,-0.4231967628002167,-0.27319371700286865,-0.014507205225527287,-0.1716514527797699,0.5301273465156555,-0.6002740859985352,0.2197854220867157,0.09975363314151764,0.043210096657276154,0.1440008133649826,0.24130527675151825,-0.1078554317355156,0.2458004355430603,0.37554731965065,0.19221417605876923,0.02415451407432556,-0.16988679766654968,0.061058852821588516,-0.24406899511814117,0.11486449837684631,0.0466303825378418,0.22149212658405304,-0.06177666410803795,-0.2576490640640259,-0.49560680985450745,0.027439499273896217,-0.14794117212295532,-0.0865098312497139,0.005463604349642992,-0.1108669862151146,0.06453139334917068,0.34741875529289246,Others,-0.22576626968574454,0.14406277028126924,1
APT39,0.2359241396188736,-0.24957074224948883,0.0033816322684288025,0.365507036447525,0.21179984509944916,-0.039379578083753586,-0.1808483600616455,-0.06400633603334427,-0.6445419788360596,-0.0716358870267868,0.10221684724092484,-0.14058569073677063,0.2836807668209076,-0.055693164467811584,0.13645772635936737,0.20423831045627594,0.03447997197508812,-0.2176300436258316,0.035104282200336456,-0.1305653303861618,-0.3667699694633484,0.14866723120212555,0.054220981895923615,-0.11469008773565292,-0.2526349723339081,-0.2305479794740677,0.08843392133712769,-0.1997455507516861,0.07945891469717026,-0.03000929020345211,0.07464329898357391,-0.3642071783542633,0.178742453455925,0.4153090715408325,-0.33385926485061646,-0.05694596841931343,0.3433606028556824,-0.4751754105091095,0.0732978880405426,0.2727811932563782,0.12415419518947601,-0.21097739040851593,-0.04877303168177605,0.023669235408306122,0.2832578718662262,-0.09657687693834305,-0.04127546772360802,0.12742413580417633,0.08788622170686722,-0.035276859998703,0.04237055033445358,-0.10690704733133316,0.18693476915359497,0.2599988579750061,-0.11484483629465103,-0.10132326185703278,-0.14506690204143524,0.19387789070606232,0.23983687162399292,0.07729591429233551,0.03027023747563362,0.321184366941452,0.19687552750110626,0.15224668383598328,Iran,-0.29211437560401593,-0.20155765201421,4
FIN4,0.23114226758480072,-0.3283635675907135,0.29475313425064087,0.30946165323257446,0.10237037390470505,-0.26440665125846863,0.33635085821151733,-0.28787222504615784,-0.0743056982755661,0.25110727548599243,0.0004859395558014512,0.16899947822093964,-0.2635309100151062,0.3339644968509674,-0.2696133852005005,-0.05900292098522186,-0.26029932498931885,-0.22664788365364075,0.4458868205547333,-0.150107741355896,-0.011279938742518425,-0.0639871284365654,-0.03083520196378231,0.029389042407274246,-0.15965580940246582,0.08681933581829071,0.36036989092826843,0.14205533266067505,0.5941412448883057,-0.07185789942741394,0.0637114942073822,-0.29827067255973816,-0.5566959381103516,0.2130991816520691,0.21063454449176788,0.4465027153491974,0.3581681251525879,-0.7146672010421753,-0.06746649742126465,-0.0015596924349665642,0.2518150508403778,0.09405119717121124,0.09688304364681244,-0.028837649151682854,0.48817020654678345,-0.16888706386089325,-0.10217215120792389,0.17600755393505096,-0.05150085687637329,-0.31481796503067017,-0.019835442304611206,-0.3026766777038574,-0.028380505740642548,0.10614831000566483,0.1253442019224167,0.07143162935972214,-0.3069796860218048,-0.34390178322792053,0.2809380888938904,-0.3073141276836395,0.35260650515556335,-0.012414400465786457,0.03872715309262276,-0.24017471075057983,Others,0.5519629677164549,0.03428609564033097,3
Rocke,-0.24047386646270752,-0.6356328725814819,-0.20327982306480408,0.3474573493003845,0.35571858286857605,0.014566967263817787,-0.07476162165403366,-0.044326409697532654,-0.382983535528183,-0.4146423041820526,-0.1252869963645935,-0.27012497186660767,-0.4781726002693176,-0.07758009433746338,0.17053794860839844,-0.11095749586820602,-0.0024170842953026295,-0.1294867992401123,0.33292555809020996,-0.3587198853492737,-0.1019154042005539,0.11916946619749069,0.08270817995071411,-0.4633761942386627,0.15947973728179932,-0.07410408556461334,0.018520133569836617,0.1953524351119995,-0.08260667324066162,0.27745723724365234,0.4485982358455658,0.24599792063236237,0.01244997326284647,0.3356580138206482,-0.0032405771780759096,-0.36600908637046814,0.1725645661354065,0.030363185331225395,-0.2052135020494461,0.05586342141032219,0.413955420255661,0.2479696422815323,0.05050674080848694,0.15369106829166412,0.03428400680422783,0.1670675426721573,0.24221201241016388,0.14831840991973877,0.2990609407424927,-0.32847896218299866,0.1078253835439682,-0.04848890379071236,-0.31707197427749634,-0.11542181670665741,0.2851816415786743,0.17953868210315704,0.09380105882883072,0.42346858978271484,0.2805139124393463,0.45039457082748413,-0.1804579198360443,0.1896411031484604,-0.10398990660905838,0.17287185788154602,Others,-0.2603707427876174,-0.5158093069058679,4
menuPass,-0.05648594722151756,-0.07991694658994675,0.09988312423229218,0.10959095507860184,0.4093870222568512,0.032032184302806854,-0.12457672506570816,-0.03505499288439751,-0.19379116594791412,-0.031609393656253815,0.15482297539710999,-0.1171027272939682,-0.06465093791484833,-0.10485129058361053,0.24843354523181915,0.29450955986976624,0.2614955008029938,0.16760629415512085,0.0821063220500946,-0.14836791157722473,0.2850339114665985,0.20155958831310272,0.22270694375038147,-0.5230956077575684,-0.2712450325489044,-0.0713319182395935,0.28218069672584534,0.24782127141952515,0.3224464952945709,-0.12703923881053925,-0.10730664432048798,-0.4360000491142273,0.05890829488635063,-0.033819206058979034,0.23010313510894775,-0.0765419527888298,0.07151781767606735,-0.27678877115249634,0.29808858036994934,0.1543831080198288,0.260966956615448,-0.04895670339465141,0.17408812046051025,0.03891301900148392,0.11275015026330948,0.41380998492240906,-0.1077294573187828,-0.3639107048511505,-0.13048981130123138,0.18650521337985992,-0.19793906807899475,0.10315435379743576,-0.0243433378636837,0.2003944367170334,0.08241093158721924,0.0732417032122612,-0.06042991206049919,0.022311070933938026,-0.152203768491745,0.13417856395244598,0.05286127328872681,-0.07776384055614471,-0.42346513271331787,-0.07362058758735657,China,-0.26639718442740434,-0.23668689523499917,4
VOID MANTICORE,0.08384239673614502,-0.18241338431835175,0.35521170496940613,0.12480013072490692,0.14055882394313812,0.1049649640917778,-0.3723219931125641,0.39238590002059937,-0.3045474588871002,0.1721874177455902,-0.03167446702718735,0.13016830384731293,0.07029587775468826,0.3698189854621887,-0.17360468208789825,-0.013452398590743542,0.17033502459526062,0.3962535262107849,0.08631331473588943,0.36804625391960144,0.6345815658569336,0.09271791577339172,-0.016070710495114326,0.02113032154738903,0.06157590076327324,-0.07712677121162415,0.12064094096422195,-0.0338565818965435,0.1645156294107437,-0.09880390763282776,0.13030648231506348,-0.13608963787555695,0.10861394554376602,0.37422746419906616,0.040519628673791885,-0.06792671233415604,0.35334593057632446,0.19207939505577087,0.2301214188337326,0.03408943861722946,0.3843175768852234,0.28434252738952637,0.29210221767425537,-0.07267814874649048,0.262187123298645,-0.3152974247932434,0.27882787585258484,0.2164435237646103,0.05846794322133064,-0.56449294090271,0.07095034420490265,0.11751899868249893,-0.14624767005443573,0.396692156791687,-0.04658040404319763,0.26932671666145325,-0.05361016094684601,-0.26551297307014465,0.2394646257162094,-0.21926888823509216,0.04402230307459831,-0.03092806041240692,-0.12017222493886948,0.06806962937116623,Others,-0.23843559064943645,0.6633615675787677,2
APT32,-0.06397425383329391,-0.3984830677509308,0.3830554187297821,0.1741505265235901,0.07434072345495224,0.13687370717525482,-0.17077989876270294,-0.07607853412628174,-0.005085237789899111,0.2783110737800598,-0.24336059391498566,-0.054559074342250824,0.08154056966304779,0.1686713695526123,0.2171701192855835,-0.001894972869195044,-0.19367273151874542,0.1386132389307022,-0.17974790930747986,-0.39412224292755127,0.1029568612575531,0.18649238348007202,-0.2444658726453781,-0.15823492407798767,-0.05628107860684395,0.0574798509478569,0.1850995570421219,0.014672220684587955,-0.03255496546626091,0.04210161790251732,0.2314990907907486,0.21922196447849274,-0.004380069673061371,0.36052513122558594,0.09465274214744568,-0.21472662687301636,0.36516642570495605,0.022914109751582146,0.47299450635910034,0.20183812081813812,0.1998177021741867,-0.20064076781272888,-0.002657907083630562,-0.06611237674951553,0.1960095316171646,0.3693077564239502,-0.03831217437982559,0.19160473346710205,-0.08595027774572372,-0.19698476791381836,0.366026908159256,0.27451521158218384,-0.015187685377895832,-0.1200283095240593,-0.15965396165847778,-0.11097218096256256,-0.16262465715408325,-0.1893232762813568,-0.10928429663181305,-0.04345381259918213,-0.046901099383831024,0.14644594490528107,0.03741956129670143,0.2502616047859192,Others,-0.0827681352438762,0.0821078355454433,2
APT29,-0.023803409188985825,-0.05171632021665573,0.36096155643463135,-0.013608741573989391,0.21321316063404083,0.12851440906524658,0.22146034240722656,-0.07522974908351898,-0.10450605303049088,0.2974521815776825,-0.18298792839050293,0.16871613264083862,-0.07191068679094315,-0.06572075188159943,-0.288560152053833,-0.27418097853660583,0.06933986395597458,0.08273976296186447,0.034602049738168716,-0.2815302014350891,0.3862021863460541,-0.044084738940000534,0.04492715001106262,-0.12473660707473755,-0.15111352503299713,-0.17554953694343567,0.11318142712116241,0.10474391281604767,-0.24966301023960114,0.08786148577928543,0.22315265238285065,-0.42034536600112915,-0.20119749009609222,-0.2579258680343628,-0.546829104423523,-0.04530029743909836,-0.2377638965845108,-0.4708833694458008,0.30406656861305237,0.3594129979610443,0.7001471519470215,0.541345477104187,-0.07380658388137817,-0.18206273019313812,0.32431259751319885,-0.04944251850247383,0.06570836901664734,0.2547704875469208,-0.14887914061546326,-0.3254815638065338,0.1752202957868576,0.23969274759292603,-0.31484535336494446,0.26920926570892334,0.049541402608156204,-0.10692188143730164,-0.2872006595134735,0.0077095334418118,0.1578671634197235,-0.03718762472271919,-0.13822613656520844,0.1161365658044815,-0.4645213782787323,-0.10345733165740967,Russia,0.1699384087821585,0.16439211339693335,4
Earth Lusca,0.2601553201675415,0.10006386041641235,0.3345818519592285,0.0697321891784668,0.07709528505802155,0.19319118559360504,-0.2546463906764984,0.011723950505256653,-0.09703618288040161,-0.311295747756958,-0.10632694512605667,-0.5302305221557617,-0.12027233093976974,0.16688723862171173,-0.15746471285820007,0.03138820081949234,0.36678993701934814,0.09701086580753326,0.013592522591352463,0.08535955101251602,0.04485076293349266,0.2129581719636917,-0.08712064474821091,0.12344527989625931,-0.2468854933977127,0.24987351894378662,-0.02259828895330429,0.19112496078014374,-0.12500490248203278,-0.13955560326576233,0.19560210406780243,-0.11331158131361008,0.05461480841040611,-0.2756037712097168,-0.12151694297790527,0.01916689984500408,0.2910926043987274,-0.008688070811331272,-0.2534284293651581,-0.009351867251098156,0.2883681654930115,-0.24509678781032562,-0.13893377780914307,-0.1022307351231575,0.02487075887620449,-0.05446787178516388,0.11549543589353561,0.04486248642206192,-0.0325264111161232,-0.08204613626003265,0.21269533038139343,0.14510391652584076,-0.09204111993312836,0.11194345355033875,0.18962064385414124,0.01522982306778431,-0.32933497428894043,0.05936804786324501,-0.3412541449069977,0.05339215323328972,-0.05413985997438431,0.5764045715332031,-0.7634860277175903,0.2596189081668854,China,0.06518752708234328,0.3368042727615219,2
Sandworm Team,0.0019264185102656484,-0.24120040237903595,0.30696171522140503,0.3123582601547241,0.17773231863975525,-0.18256905674934387,-0.4272281229496002,0.11171408742666245,0.032113514840602875,0.07018774747848511,0.16030877828598022,-0.17424416542053223,-0.3186579644680023,0.554592490196228,-0.17686985433101654,-0.29478025436401367,0.11731752753257751,0.33073216676712036,-0.12705755233764648,0.03390447050333023,0.2226029634475708,0.1745942384004593,-0.06893423199653625,0.1745639443397522,-0.09431657940149307,-0.3426622450351715,0.3519984483718872,0.2468656599521637,0.23100249469280243,-0.09314803779125214,-0.010324190370738506,0.07344900816679001,0.41408461332321167,-0.02684120461344719,-0.17943131923675537,0.2285376787185669,0.16618011891841888,-0.28778550028800964,0.04000410437583923,-0.24304436147212982,0.01381174847483635,-0.3972182273864746,-0.00889462698251009,0.13496746122837067,0.08617521822452545,0.151414155960083,-0.27842292189598083,0.06006784737110138,0.1977841556072235,-0.19056354463100433,-0.0217518862336874,0.034926146268844604,-0.08907562494277954,0.32908427715301514,0.19377116858959198,-0.19454672932624817,-0.07434221357107162,0.030991781502962112,0.03220850229263306,-0.14189761877059937,0.010264799930155277,0.1839589774608612,-0.13271136581897736,0.05455332249403,Russia,-0.034609700197708246,0.5140907945290016,2
Threat Group-3390,0.29761987924575806,-0.1319669634103775,0.391201376914978,0.15685877203941345,0.22085437178611755,-0.07681216299533844,0.019248440861701965,0.007699741516262293,-0.13291582465171814,0.018753938376903534,0.14510032534599304,-0.11100882291793823,-0.186412513256073,-0.002020803978666663,0.40435442328453064,0.5440837740898132,-0.02295204997062683,0.1977056860923767,0.06421151757240295,0.17815573513507843,-0.0071778250858187675,-0.213992178440094,-0.2777147889137268,-0.11384256184101105,-0.4654906392097473,0.045853693038225174,0.404862642288208,0.451418936252594,-0.2748318016529083,0.21308526396751404,-0.028155677020549774,-0.340093731880188,0.143771231174469,-0.15185856819152832,-0.363551527261734,-0.02089858427643776,0.1014142856001854,-0.33172357082366943,0.20628909766674042,0.12997402250766754,0.09686699509620667,0.008282313123345375,0.21997328102588654,0.0393521785736084,0.010005922056734562,0.4113122522830963,-0.09094198048114777,0.09146308153867722,-0.3746870756149292,-0.1759013533592224,-0.12344544380903244,0.05100466310977936,0.050306536257267,0.09942521154880524,0.006491373758763075,0.19942720234394073,-0.09740997105836868,-0.09264294803142548,-0.1978486031293869,0.156342014670372,0.06849443912506104,0.10681305825710297,-0.20054908096790314,-0.035246722400188446,Others,-0.08506507770318465,-0.08084669715814947,4
APT-C-36,-0.09870078414678574,-0.013699915260076523,0.08742295205593109,-0.32098129391670227,-0.12142027169466019,-0.3924686312675476,-0.12912318110466003,-0.10318805277347565,0.13807746767997742,-0.2012193650007248,-0.16642874479293823,-0.36628425121307373,-0.25569769740104675,0.24285270273685455,-0.13576531410217285,0.016311848536133766,0.25844806432724,0.5773299336433411,0.12946096062660217,-0.3775438666343689,0.3301624655723572,0.1857292801141739,0.13636136054992676,0.14436450600624084,-0.3969176113605499,-0.1710786372423172,-0.07025282829999924,0.1648905724287033,-0.04869576171040535,-0.2573125958442688,0.0031066369265317917,-0.142605260014534,0.22486114501953125,0.017751192674040794,0.05883118882775307,-0.1916811615228653,0.2606910467147827,-0.09486979246139526,-0.12443777918815613,0.11500103026628494,-0.04381910711526871,0.2883515954017639,0.14256267249584198,-0.027417460456490517,0.19303691387176514,0.29041245579719543,0.0014049401506781578,0.2198091298341751,0.1630990207195282,-0.2319965362548828,0.25125348567962646,0.016839303076267242,-0.25806117057800293,0.06541529297828674,-0.37218746542930603,0.17185167968273163,-0.2540743052959442,-0.16154909133911133,0.24921686947345734,-0.437252014875412,0.02134583331644535,0.33236053586006165,-0.5776117444038391,0.15535569190979004,Others,0.4022880626678735,0.42928508423390266,2
Mofang,0.0884605199098587,-0.09751363843679428,0.1941463202238083,0.014122705906629562,0.01361156441271305,-0.2985144853591919,0.11919143795967102,-0.4640384614467621,-0.315201073884964,0.3294466435909271,0.07341894507408142,-0.2070470154285431,-0.0687752366065979,-0.025946445763111115,-0.13679563999176025,-0.10738168656826019,-0.014000766910612583,0.2982529103755951,0.484036386013031,0.016373395919799805,0.08122957497835159,-0.43850207328796387,-0.29987993836402893,-0.15226468443870544,-0.17614886164665222,-0.10118356347084045,0.1975184977054596,0.24551282823085785,-0.12054932117462158,-0.10392868518829346,-0.3293077349662781,-0.09476783126592636,-0.030023623257875443,0.2883313298225403,0.09596341848373413,0.056645382195711136,0.24446876347064972,-0.37808704376220703,-0.06756702065467834,0.07073748856782913,-0.2889833450317383,0.19351166486740112,-0.16097572445869446,0.366620272397995,0.11337362229824066,-0.04350489377975464,-0.039693690836429596,0.2686702013015747,-0.19020485877990723,-0.1635790914297104,0.16017918288707733,-0.08614317327737808,-0.26812097430229187,0.15290388464927673,-0.1475527435541153,0.1678769737482071,-0.7651607990264893,-0.11724443733692169,0.04483503848314285,-0.1608504056930542,0.3328736126422882,-0.04577106982469559,-0.19530926644802094,0.1709440052509308,Others,1.032481862832664,-0.06864998099001969,3
Transparent Tribe,0.04682853817939758,0.045211926102638245,0.07207230478525162,0.3312437832355499,0.06991565972566605,-0.335397332906723,0.0012322182301431894,-0.2790220379829407,-0.07833610475063324,0.3868730068206787,-0.30517494678497314,-0.49434977769851685,-0.260999858379364,-0.019759682938456535,0.13221043348312378,0.14780813455581665,0.12296268343925476,0.08801059424877167,0.3906797766685486,-0.4103836417198181,0.04738202691078186,-0.07185254245996475,-0.33235034346580505,0.11336556077003479,-0.2755802273750305,-0.28709539771080017,0.12735500931739807,0.33471155166625977,0.0010486546671018004,-0.3609663248062134,0.12688525021076202,-0.006480738054960966,-0.1436774730682373,-0.05706048756837845,0.20696982741355896,-0.09560426324605942,0.04859699308872223,-0.11723317205905914,-0.036198195070028305,0.2784936726093292,0.2157929539680481,0.46306952834129333,-0.07058105617761612,0.225073903799057,-0.015882326290011406,-0.16111262142658234,0.32583069801330566,0.3006032705307007,-0.14740201830863953,-0.21459192037582397,0.08975550532341003,0.04422491416335106,-0.08945293724536896,0.12871244549751282,-0.30754849314689636,-0.2682949900627136,-0.49357202649116516,-0.21379059553146362,-0.2303738296031952,0.06319952756166458,0.16892950236797333,0.15581770241260529,0.08886519819498062,0.21877998113632202,Others,0.9505339608797494,0.0009465749829414682,2
Naikon,-0.22327925264835358,-0.15879783034324646,0.07236871123313904,0.32605230808258057,0.1554124802350998,-0.28740817308425903,0.16128471493721008,-0.13903476297855377,-0.030284162610769272,0.3017067015171051,0.05719272792339325,-0.0573900006711483,0.00860241986811161,0.08855225145816803,-0.17407608032226562,0.5310653448104858,0.17061957716941833,0.10824987292289734,0.010907284915447235,-0.04133862629532814,0.12260884791612625,0.2694202661514282,-0.15837430953979492,-0.5465255379676819,-0.22853940725326538,0.07460464537143707,-0.371205598115921,0.07985883951187134,-0.1944635957479477,-0.0911787897348404,0.1418350785970688,0.30865609645843506,0.017306271940469742,0.06373177468776703,-0.4594240188598633,-0.31731942296028137,0.301314115524292,-0.3325335681438446,0.28769201040267944,-0.08766894042491913,0.06153245270252228,-0.24506255984306335,0.1556587964296341,0.1886674463748932,-0.047818660736083984,-0.0796792283654213,0.10894367843866348,-0.08739796280860901,0.0789119228720665,-0.3554462194442749,-0.30314335227012634,-0.029401205480098724,-0.5714786052703857,-0.1167406365275383,0.18825162947177887,0.14030417799949646,0.08332978934049606,0.2404959797859192,0.05785461887717247,-0.18853574991226196,-0.04539646953344345,-0.14088407158851624,-0.4929084777832031,0.4276932179927826,Others,-0.11553478598756231,-0.44182125713175846,3
Patchwork,0.21160770952701569,-0.13117524981498718,0.0019127416890114546,0.07059228420257568,0.0865795761346817,-0.06703811883926392,-0.11793361604213715,0.15650823712348938,-0.16160951554775238,-0.034377045929431915,0.46974074840545654,-0.3061148524284363,0.22423356771469116,0.23928050696849823,0.002004869980737567,-0.07212625443935394,0.02204255945980549,-0.25075605511665344,-0.037999868392944336,0.03700452670454979,-0.4253615736961365,-0.01769295148551464,-0.2800956070423126,-0.369253545999527,-0.08491469919681549,-0.24437326192855835,0.0893753170967102,0.03632582351565361,0.017207071185112,-0.10154377669095993,0.0005587328923866153,-0.17398777604103088,-0.013357240706682205,-0.022185353562235832,0.220632404088974,-0.06674151867628098,-0.19699591398239136,-0.4968578517436981,0.14379264414310455,-0.015397323295474052,0.23433004319667816,0.4004698693752289,0.13424742221832275,0.10411126911640167,-0.05527313053607941,0.2058919072151184,0.14954312145709991,0.002843012334778905,-0.16054844856262207,-0.1614442616701126,-0.31053948402404785,-0.19646772742271423,-0.09774302691221237,-0.021225104108452797,-0.12565399706363678,-0.1514817625284195,-0.24938702583312988,0.17284874618053436,-0.19505079090595245,0.16575191915035248,-0.3333524465560913,0.060700923204422,-0.4576873481273651,0.16892805695533752,Others,0.1409276616161904,-0.2553109894258125,4
APT41,-0.20667600631713867,-0.17378267645835876,0.2026456594467163,0.310959130525589,0.23601402342319489,-0.2258763313293457,-0.2830432653427124,-0.09508484601974487,-0.21346086263656616,-0.19142863154411316,0.2745191156864166,-0.12655167281627655,-0.08019668608903885,0.10640354454517365,0.0215452928096056,0.385908305644989,0.2945014536380768,-0.2539094090461731,-0.19538865983486176,0.26286664605140686,-0.10978812724351883,0.03501158580183983,-0.16507738828659058,0.03383427485823631,0.19958044588565826,-0.39390698075294495,0.3447864353656769,-0.15350446105003357,-0.10145597904920578,0.29876676201820374,0.5273041725158691,-0.12064466625452042,0.08130282163619995,0.049426738172769547,-0.08797520399093628,-0.3835247755050659,0.3540468215942383,-0.20142140984535217,0.20132999122142792,-0.185824915766716,0.3240736424922943,0.07308430224657059,0.09179063886404037,-0.007899409160017967,0.1615481823682785,0.36025768518447876,-0.10033591836690903,0.0813547670841217,0.2696099281311035,0.022013459354639053,0.2465726137161255,0.016866357997059822,0.07847384363412857,-0.14624066650867462,0.08189278841018677,-0.04588610678911209,-0.09017080813646317,0.05230705812573433,0.40165260434150696,0.36799508333206177,-0.09686258435249329,-0.3631885051727295,-0.2624343931674957,0.14994843304157257,China,-0.5307293321724171,-0.3206012694395777,4
