apt_group,technique,last_seen,first_seen,years_active,years_since_last_use
APT-C-36,Spearphishing Attachment,2020,2020,1,6
APT-C-36,Visual Basic,2020,2020,1,6
APT1,Domains,2020,2020,1,6
APT1,Email Accounts,2020,2020,1,6
APT1,Remote Email Collection,2020,2020,1,6
APT1,Spearphishing Attachment,2020,2020,1,6
APT1,Spearphishing Link,2020,2020,1,6
APT12,DNS Calculation,2020,2020,1,6
APT16,Server,2020,2020,1,6
APT17,Establish Accounts,2020,2020,1,6
APT17,Web Services,2020,2020,1,6
APT18,DNS,2020,2020,1,6
APT28,Domains,2020,2020,1,6
APT28,Exploit Public-Facing Application,2020,2020,1,6
APT28,Network Denial of Service,2020,2020,1,6
APT28,OS Credential Dumping,2020,2020,1,6
APT28,Password Guessing,2020,2020,1,6
APT28,Password Spraying,2020,2020,1,6
APT28,Web Protocols,2020,2020,1,6
APT29,Digital Certificates,2020,2020,1,6
APT29,Exploit Public-Facing Application,2020,2020,1,6
APT29,Python,2020,2020,1,6
APT29,Web Services,2020,2020,1,6
APT3,Credentials from Web Browsers,2020,2020,1,6
APT30,Malicious File,2020,2020,1,6
APT30,Spearphishing Attachment,2020,2020,1,6
APT32,Command and Scripting Interpreter,2020,2020,1,6
APT32,Credentials in Registry,2020,2020,1,6
APT32,Domains,2020,2020,1,6
APT32,Exfiltration Over Unencrypted Non-C2 Protocol,2020,2020,1,6
APT32,JavaScript,2020,2020,1,6
APT32,Keylogging,2020,2020,1,6
APT32,Lateral Tool Transfer,2020,2020,1,6
APT32,Local Account,2020,2020,1,6
APT32,Mail Protocols,2020,2020,1,6
APT32,Malicious Link,2020,2020,1,6
APT32,Masquerade Task or Service,2020,2020,1,6
APT32,Masquerading,2020,2020,1,6
APT32,Network Share Discovery,2020,2020,1,6
APT32,Non-Standard Port,2020,2020,1,6
APT32,OS Credential Dumping,2020,2020,1,6
APT32,Process Injection,2020,2020,1,6
APT32,Rename Legitimate Utilities,2020,2020,1,6
APT32,Rundll32,2020,2020,1,6
APT32,Social Media Accounts,2020,2020,1,6
APT32,Spearphishing Link,2020,2019,2,6
APT32,Visual Basic,2020,2020,1,6
APT32,Web Service,2020,2020,1,6
APT32,Web Services,2020,2020,1,6
APT32,Windows Service,2020,2020,1,6
APT33,Cached Domain Credentials,2020,2020,1,6
APT33,Cloud Accounts,2020,2020,1,6
APT33,Credentials In Files,2020,2020,1,6
APT33,Credentials from Password Stores,2020,2020,1,6
APT33,Credentials from Web Browsers,2020,2020,1,6
APT33,Group Policy Preferences,2020,2020,1,6
APT33,LSA Secrets,2020,2020,1,6
APT33,Malicious File,2020,2020,1,6
APT33,Non-Standard Port,2020,2020,1,6
APT33,Spearphishing Attachment,2020,2020,1,6
APT33,Visual Basic,2020,2020,1,6
APT33,Windows Management Instrumentation Event Subscription,2020,2020,1,6
APT37,Steganography,2020,2020,1,6
APT37,Visual Basic,2020,2020,1,6
APT39,BITS Jobs,2020,2020,1,6
APT39,Bidirectional Communication,2020,2020,1,6
APT39,Brute Force,2020,2020,1,6
APT39,Clipboard Data,2020,2020,1,6
APT39,Credentials from Password Stores,2020,2020,1,6
APT39,DNS,2020,2020,1,6
APT39,Data from Local System,2020,2020,1,6
APT39,Exfiltration Over C2 Channel,2020,2020,1,6
APT39,Exploit Public-Facing Application,2020,2020,1,6
APT39,External Proxy,2020,2020,1,6
APT39,File and Directory Discovery,2020,2020,1,6
APT39,Ingress Tool Transfer,2020,2020,1,6
APT39,Input Capture,2020,2020,1,6
APT39,Keylogging,2020,2020,1,6
APT39,Local Account,2020,2020,1,6
APT39,Local Data Staging,2020,2020,1,6
APT39,Malicious Link,2020,2020,1,6
APT39,Match Legitimate Resource Name or Location,2020,2020,1,6
APT39,Network Share Discovery,2020,2020,1,6
APT39,OS Credential Dumping,2020,2020,1,6
APT39,PowerShell,2020,2020,1,6
APT39,Python,2020,2020,1,6
APT39,Query Registry,2020,2020,1,6
APT39,SMB/Windows Admin Shares,2020,2020,1,6
APT39,Screen Capture,2020,2020,1,6
APT39,Service Execution,2020,2020,1,6
APT39,Visual Basic,2020,2020,1,6
APT39,Web Protocols,2020,2020,1,6
APT41,BITS Jobs,2020,2020,1,6
APT41,DLL,2020,2020,1,6
APT41,Dynamic Linker Hijacking,2020,2020,1,6
APT41,Environmental Keying,2020,2020,1,6
APT41,Exploit Public-Facing Application,2020,2020,1,6
APT41,File Transfer Protocols,2020,2020,1,6
APT41,File and Directory Discovery,2020,2020,1,6
APT41,Ingress Tool Transfer,2020,2020,1,6
APT41,Multi-Stage Channels,2020,2020,1,6
APT41,Obfuscated Files or Information,2020,2020,1,6
APT41,Rundll32,2020,2020,1,6
APT41,SMB/Windows Admin Shares,2020,2020,1,6
APT41,Service Execution,2020,2020,1,6
APT41,Unix Shell,2020,2020,1,6
APT41,Web Protocols,2020,2020,1,6
Axiom,Steganography,2020,2020,1,6
BRONZE BUTLER,DLL,2020,2020,1,6
BRONZE BUTLER,Disable or Modify Tools,2020,2020,1,6
BRONZE BUTLER,Masquerading,2020,2020,1,6
BRONZE BUTLER,Python,2020,2020,1,6
BRONZE BUTLER,Right-to-Left Override,2020,2020,1,6
BRONZE BUTLER,Scheduled Task,2020,2020,1,6
BRONZE BUTLER,Software Discovery,2020,2020,1,6
BRONZE BUTLER,Steganography,2020,2020,1,6
BRONZE BUTLER,System Service Discovery,2020,2020,1,6
BRONZE BUTLER,Taint Shared Content,2020,2020,1,6
BRONZE BUTLER,Visual Basic,2020,2020,1,6
BlackTech,Exploit Public-Facing Application,2020,2020,1,6
BlackTech,Exploitation for Client Execution,2020,2020,1,6
BlackTech,Malicious File,2020,2020,1,6
BlackTech,Malicious Link,2020,2020,1,6
BlackTech,Right-to-Left Override,2020,2020,1,6
BlackTech,Spearphishing Attachment,2020,2020,1,6
BlackTech,Spearphishing Link,2020,2020,1,6
Blue Mockingbird,Access Token Manipulation,2020,2020,1,6
Blue Mockingbird,COR_PROFILER,2020,2020,1,6
Blue Mockingbird,Compute Hijacking,2020,2020,1,6
Blue Mockingbird,Encrypted/Encoded File,2020,2020,1,6
Blue Mockingbird,Exploit Public-Facing Application,2020,2020,1,6
Blue Mockingbird,LSASS Memory,2020,2020,1,6
Blue Mockingbird,Match Legitimate Resource Name or Location,2020,2020,1,6
Blue Mockingbird,Modify Registry,2020,2020,1,6
Blue Mockingbird,PowerShell,2020,2020,1,6
Blue Mockingbird,Proxy,2020,2020,1,6
Blue Mockingbird,Regsvr32,2020,2020,1,6
Blue Mockingbird,Remote Desktop Protocol,2020,2020,1,6
Blue Mockingbird,Rundll32,2020,2020,1,6
Blue Mockingbird,SMB/Windows Admin Shares,2020,2020,1,6
Blue Mockingbird,Scheduled Task,2020,2020,1,6
Blue Mockingbird,Service Execution,2020,2020,1,6
Blue Mockingbird,System Information Discovery,2020,2020,1,6
Blue Mockingbird,Windows Command Shell,2020,2020,1,6
Blue Mockingbird,Windows Management Instrumentation,2020,2020,1,6
Blue Mockingbird,Windows Management Instrumentation Event Subscription,2020,2020,1,6
Blue Mockingbird,Windows Service,2020,2020,1,6
Carbanak,Masquerade Task or Service,2020,2020,1,6
Chimera,Archive via Utility,2020,2020,1,6
Chimera,Command Obfuscation,2020,2020,1,6
Chimera,Domain Account,2020,2020,1,6
Chimera,Domain Controller Authentication,2020,2020,1,6
Chimera,External Remote Services,2020,2020,1,6
Chimera,Ingress Tool Transfer,2020,2020,1,6
Chimera,Match Legitimate Resource Name or Location,2020,2020,1,6
Chimera,NTDS,2020,2020,1,6
Chimera,Native API,2020,2020,1,6
Chimera,PowerShell,2020,2020,1,6
Chimera,Remote Desktop Protocol,2020,2020,1,6
Chimera,SMB/Windows Admin Shares,2020,2020,1,6
Chimera,Scheduled Task,2020,2020,1,6
Chimera,Valid Accounts,2020,2020,1,6
Chimera,Windows Management Instrumentation,2020,2020,1,6
Cleaver,ARP Cache Poisoning,2020,2020,1,6
Cleaver,Social Media Accounts,2020,2020,1,6
Cobalt Group,Compromise Software Supply Chain,2020,2020,1,6
Cobalt Group,DNS,2020,2020,1,6
Cobalt Group,JavaScript,2020,2020,1,6
Cobalt Group,Malicious Link,2020,2020,1,6
Cobalt Group,Protocol Tunneling,2020,2020,1,6
Cobalt Group,Windows Command Shell,2020,2020,1,6
DarkVishnya,Brute Force,2020,2020,1,6
DarkVishnya,Hardware Additions,2020,2020,1,6
DarkVishnya,Network Service Discovery,2020,2020,1,6
DarkVishnya,Network Share Discovery,2020,2020,1,6
DarkVishnya,Network Sniffing,2020,2020,1,6
DarkVishnya,Non-Standard Port,2020,2020,1,6
DarkVishnya,PowerShell,2020,2020,1,6
DarkVishnya,Remote Access Tools,2020,2020,1,6
DarkVishnya,Windows Service,2020,2020,1,6
Dragonfly,Compromise Software Supply Chain,2020,2020,1,6
Dragonfly,Drive-by Compromise,2020,2020,1,6
Elderwood,Malicious Link,2020,2020,1,6
Equation,Hidden File System,2020,2020,1,6
FIN10,Local Accounts,2020,2020,1,6
FIN4,Malicious Link,2020,2020,1,6
FIN6,Access Token Manipulation,2020,2020,1,6
FIN6,Command Obfuscation,2020,2020,1,6
FIN6,Credentials from Password Stores,2020,2020,1,6
FIN6,Credentials from Web Browsers,2020,2020,1,6
FIN6,Data from Local System,2020,2020,1,6
FIN6,Databases,2020,2020,1,6
FIN6,Disable or Modify Tools,2020,2020,1,6
FIN6,Exfiltration Over Unencrypted Non-C2 Protocol,2020,2020,1,6
FIN6,File Deletion,2020,2020,1,6
FIN6,JavaScript,2020,2020,1,6
FIN6,Malicious File,2020,2020,1,6
FIN6,NTDS,2020,2020,1,6
FIN6,Non-Application Layer Protocol,2020,2020,1,6
FIN6,Password Cracking,2020,2020,1,6
FIN6,Remote Data Staging,2020,2020,1,6
FIN6,Spearphishing Attachment,2020,2020,1,6
FIN6,Windows Command Shell,2020,2020,1,6
FIN7,JavaScript,2020,2020,1,6
FIN7,Non-Standard Port,2020,2020,1,6
FIN7,Visual Basic,2020,2020,1,6
FIN7,Windows Command Shell,2020,2020,1,6
FIN8,Malicious Link,2020,2020,1,6
Fox Kitten,Accessibility Features,2020,2020,1,6
Fox Kitten,Archive via Utility,2020,2020,1,6
Fox Kitten,Browser Information Discovery,2020,2020,1,6
Fox Kitten,Brute Force,2020,2020,1,6
Fox Kitten,Command and Scripting Interpreter,2020,2020,1,6
Fox Kitten,Credentials In Files,2020,2020,1,6
Fox Kitten,Data from Cloud Storage,2020,2020,1,6
Fox Kitten,Data from Local System,2020,2020,1,6
Fox Kitten,Data from Network Shared Drive,2020,2020,1,6
Fox Kitten,Domain Account,2020,2020,1,6
Fox Kitten,Encrypted/Encoded File,2020,2020,1,6
Fox Kitten,Exploit Public-Facing Application,2020,2020,1,6
Fox Kitten,Exploitation of Remote Services,2020,2020,1,6
Fox Kitten,File and Directory Discovery,2020,2020,1,6
Fox Kitten,Ingress Tool Transfer,2020,2020,1,6
Fox Kitten,LSASS Memory,2020,2020,1,6
Fox Kitten,Local Account,2020,2020,1,6
Fox Kitten,Masquerade Task or Service,2020,2020,1,6
Fox Kitten,Match Legitimate Resource Name or Location,2020,2020,1,6
Fox Kitten,Messaging Applications,2020,2020,1,6
Fox Kitten,NTDS,2020,2020,1,6
Fox Kitten,Network Service Discovery,2020,2020,1,6
Fox Kitten,Password Managers,2020,2020,1,6
Fox Kitten,PowerShell,2020,2020,1,6
Fox Kitten,Protocol Tunneling,2020,2020,1,6
Fox Kitten,Proxy,2020,2020,1,6
Fox Kitten,Query Registry,2020,2020,1,6
Fox Kitten,Remote Desktop Protocol,2020,2020,1,6
Fox Kitten,Remote System Discovery,2020,2020,1,6
Fox Kitten,SMB/Windows Admin Shares,2020,2020,1,6
Fox Kitten,SSH,2020,2020,1,6
Fox Kitten,Scheduled Task,2020,2020,1,6
Fox Kitten,VNC,2020,2020,1,6
Fox Kitten,Valid Accounts,2020,2020,1,6
Fox Kitten,Web Shell,2020,2020,1,6
Fox Kitten,Windows Command Shell,2020,2020,1,6
GCMAN,VNC,2020,2020,1,6
GOLD SOUTHFIELD,Command Obfuscation,2020,2020,1,6
GOLD SOUTHFIELD,Compromise Software Supply Chain,2020,2020,1,6
GOLD SOUTHFIELD,Exploit Public-Facing Application,2020,2020,1,6
GOLD SOUTHFIELD,External Remote Services,2020,2020,1,6
GOLD SOUTHFIELD,Phishing,2020,2020,1,6
GOLD SOUTHFIELD,PowerShell,2020,2020,1,6
GOLD SOUTHFIELD,Remote Access Tools,2020,2020,1,6
GOLD SOUTHFIELD,Screen Capture,2020,2020,1,6
GOLD SOUTHFIELD,Trusted Relationship,2020,2020,1,6
Gamaredon Group,Automated Collection,2020,2020,1,6
Gamaredon Group,Automated Exfiltration,2020,2020,1,6
Gamaredon Group,Compile After Delivery,2020,2020,1,6
Gamaredon Group,Component Object Model,2020,2020,1,6
Gamaredon Group,Data from Local System,2020,2020,1,6
Gamaredon Group,Data from Network Shared Drive,2020,2020,1,6
Gamaredon Group,Deobfuscate/Decode Files or Information,2020,2020,1,6
Gamaredon Group,Disable or Modify Tools,2020,2020,1,6
Gamaredon Group,File Deletion,2020,2020,1,6
Gamaredon Group,File and Directory Discovery,2020,2020,1,6
Gamaredon Group,Internal Spearphishing,2020,2020,1,6
Gamaredon Group,Junk Code Insertion,2020,2020,1,6
Gamaredon Group,Malicious File,2020,2020,1,6
Gamaredon Group,Modify Registry,2020,2020,1,6
Gamaredon Group,Native API,2020,2020,1,6
Gamaredon Group,Obfuscated Files or Information,2020,2020,1,6
Gamaredon Group,Office Application Startup,2020,2020,1,6
Gamaredon Group,Registry Run Keys / Startup Folder,2020,2020,1,6
Gamaredon Group,Rundll32,2020,2020,1,6
Gamaredon Group,Scheduled Task,2020,2020,1,6
Gamaredon Group,Screen Capture,2020,2020,1,6
Gamaredon Group,Spearphishing Attachment,2020,2020,1,6
Gamaredon Group,Taint Shared Content,2020,2020,1,6
Gamaredon Group,Template Injection,2020,2020,1,6
Gamaredon Group,Visual Basic,2020,2020,1,6
Gamaredon Group,Web Service,2020,2020,1,6
Inception,Credentials from Web Browsers,2020,2020,1,6
Inception,Data from Local System,2020,2020,1,6
Inception,Domain Groups,2020,2020,1,6
Inception,Encrypted/Encoded File,2020,2020,1,6
Inception,Exploitation for Client Execution,2020,2020,1,6
Inception,File and Directory Discovery,2020,2020,1,6
Inception,Malicious File,2020,2020,1,6
Inception,Mshta,2020,2020,1,6
Inception,Multi-hop Proxy,2020,2020,1,6
Inception,PowerShell,2020,2020,1,6
Inception,Process Discovery,2020,2020,1,6
Inception,Registry Run Keys / Startup Folder,2020,2020,1,6
Inception,Regsvr32,2020,2020,1,6
Inception,Software Discovery,2020,2020,1,6
Inception,Spearphishing Attachment,2020,2020,1,6
Inception,Symmetric Cryptography,2020,2020,1,6
Inception,System Information Discovery,2020,2020,1,6
Inception,Template Injection,2020,2020,1,6
Inception,Visual Basic,2020,2020,1,6
Inception,Web Protocols,2020,2020,1,6
Inception,Web Service,2020,2020,1,6
Ke3chang,DNS,2020,2020,1,6
Ke3chang,LSA Secrets,2020,2020,1,6
Ke3chang,Local Account,2020,2020,1,6
Ke3chang,Security Account Manager,2020,2020,1,6
Kimsuky,Adversary-in-the-Middle,2020,2020,1,6
Kimsuky,Code Signing,2020,2020,1,6
Kimsuky,Develop Capabilities,2020,2020,1,6
Kimsuky,Disable or Modify System Firewall,2020,2020,1,6
Kimsuky,Email Forwarding Rule,2020,2020,1,6
Kimsuky,External Remote Services,2020,2020,1,6
Kimsuky,File Transfer Protocols,2020,2020,1,6
Kimsuky,Ingress Tool Transfer,2020,2020,1,6
Kimsuky,JavaScript,2020,2020,1,6
Kimsuky,LSASS Memory,2020,2020,1,6
Kimsuky,Local Data Staging,2020,2020,1,6
Kimsuky,Mail Protocols,2020,2020,1,6
Kimsuky,Malicious File,2020,2020,1,6
Kimsuky,Masquerade Task or Service,2020,2020,1,6
Kimsuky,Modify Registry,2020,2020,1,6
Kimsuky,Network Sniffing,2020,2020,1,6
Kimsuky,Obfuscated Files or Information,2020,2020,1,6
Kimsuky,Pass the Hash,2020,2020,1,6
Kimsuky,Python,2020,2020,1,6
Kimsuky,Spearphishing Link,2020,2019,2,6
Kimsuky,Timestomp,2020,2020,1,6
Kimsuky,Visual Basic,2020,2020,1,6
Kimsuky,Web Shell,2020,2020,1,6
Lazarus Group,Archive via Custom Method,2020,2020,1,6
Lazarus Group,Internal Defacement,2020,2020,1,6
Lazarus Group,Non-Standard Port,2020,2020,1,6
Lazarus Group,Protocol or Service Impersonation,2020,2020,1,6
Lazarus Group,Windows Command Shell,2020,2020,1,6
Lazarus Group,Windows Host Firewall,2020,2020,1,6
Leafminer,Cached Domain Credentials,2020,2020,1,6
Leafminer,Credentials In Files,2020,2020,1,6
Leafminer,Credentials from Password Stores,2020,2020,1,6
Leafminer,Credentials from Web Browsers,2020,2020,1,6
Leafminer,LSA Secrets,2020,2020,1,6
Leafminer,Process Doppelgänging,2020,2020,1,6
Leviathan,Exfiltration to Cloud Storage,2020,2020,1,6
Leviathan,LSASS Memory,2020,2020,1,6
Leviathan,Malicious Link,2020,2020,1,6
Machete,Malicious Link,2020,2020,1,6
Machete,Match Legitimate Resource Name or Location,2020,2020,1,6
Machete,Msiexec,2020,2020,1,6
Machete,Scheduled Task,2020,2020,1,6
Machete,Visual Basic,2020,2020,1,6
Machete,Windows Command Shell,2020,2020,1,6
Magic Hound,Additional Email Delegate Permissions,2020,2020,1,6
Magic Hound,Application Layer Protocol,2020,2020,1,6
Magic Hound,Non-Standard Port,2020,2020,1,6
Magic Hound,Spearphishing via Service,2020,2020,1,6
Mofang,Encrypted/Encoded File,2020,2020,1,6
Mofang,Malicious File,2020,2020,1,6
Mofang,Malicious Link,2020,2020,1,6
Mofang,Spearphishing Attachment,2020,2020,1,6
Mofang,Spearphishing Link,2020,2020,1,6
Molerats,Compression,2020,2020,1,6
Molerats,Deobfuscate/Decode Files or Information,2020,2020,1,6
Molerats,Ingress Tool Transfer,2020,2020,1,6
Molerats,JavaScript,2020,2020,1,6
Molerats,Malicious File,2020,2020,1,6
Molerats,Malicious Link,2020,2020,1,6
Molerats,Msiexec,2020,2020,1,6
Molerats,PowerShell,2020,2020,1,6
Molerats,Registry Run Keys / Startup Folder,2020,2020,1,6
Molerats,Scheduled Task,2020,2020,1,6
Molerats,Spearphishing Attachment,2020,2020,1,6
Molerats,Spearphishing Link,2020,2020,1,6
Molerats,Visual Basic,2020,2020,1,6
MuddyWater,Cached Domain Credentials,2020,2020,1,6
MuddyWater,Credentials from Password Stores,2020,2020,1,6
MuddyWater,Exfiltration Over C2 Channel,2020,2020,1,6
MuddyWater,Exploitation for Client Execution,2020,2020,1,6
MuddyWater,LSA Secrets,2020,2020,1,6
MuddyWater,Office Template Macros,2020,2020,1,6
MuddyWater,Scheduled Task,2020,2020,1,6
MuddyWater,Standard Encoding,2020,2020,1,6
MuddyWater,Steganography,2020,2020,1,6
MuddyWater,Visual Basic,2020,2020,1,6
MuddyWater,Web Protocols,2020,2020,1,6
Naikon,Add-ins,2020,2020,1,6
Naikon,DLL,2020,2020,1,6
Naikon,Malicious File,2020,2020,1,6
Naikon,Spearphishing Attachment,2020,2020,1,6
OilRig,Cached Domain Credentials,2020,2020,1,6
OilRig,Credentials from Password Stores,2020,2020,1,6
OilRig,Credentials from Web Browsers,2020,2020,1,6
OilRig,DNS,2020,2020,1,6
OilRig,Domain Groups,2020,2020,1,6
OilRig,LSA Secrets,2020,2020,1,6
OilRig,Local Account,2020,2020,1,6
OilRig,Malicious Link,2020,2020,1,6
OilRig,Outlook Home Page,2020,2020,1,6
OilRig,Protocol Tunneling,2020,2020,1,6
OilRig,Windows Command Shell,2020,2020,1,6
OilRig,Windows Credential Manager,2020,2020,1,6
PROMETHIUM,Code Signing,2020,2020,1,6
PROMETHIUM,Code Signing Certificates,2020,2020,1,6
PROMETHIUM,Digital Certificates,2020,2020,1,6
PROMETHIUM,Drive-by Compromise,2020,2020,1,6
PROMETHIUM,Local Accounts,2020,2020,1,6
PROMETHIUM,Malicious File,2020,2020,1,6
PROMETHIUM,Masquerade Task or Service,2020,2020,1,6
PROMETHIUM,Match Legitimate Resource Name or Location,2020,2020,1,6
PROMETHIUM,Port Knocking,2020,2020,1,6
PROMETHIUM,Registry Run Keys / Startup Folder,2020,2020,1,6
PROMETHIUM,Windows Service,2020,2020,1,6
Patchwork,BITS Jobs,2020,2020,1,6
Patchwork,Code Signing,2020,2020,1,6
Patchwork,Code Signing Certificates,2020,2020,1,6
Patchwork,Malicious Link,2020,2020,1,6
Patchwork,Visual Basic,2020,2020,1,6
Poseidon Group,Local Account,2020,2020,1,6
RTM,DLL,2020,2020,1,6
RTM,Drive-by Compromise,2020,2020,1,6
RTM,Malicious File,2020,2020,1,6
RTM,Registry Run Keys / Startup Folder,2020,2020,1,6
RTM,Remote Desktop Software,2020,2020,1,6
RTM,Spearphishing Attachment,2020,2020,1,6
Rancor,Visual Basic,2020,2020,1,6
Rocke,Application Layer Protocol,2020,2020,1,6
Rocke,Boot or Logon Initialization Scripts,2020,2020,1,6
Rocke,Clear Linux or Mac System Logs,2020,2020,1,6
Rocke,Compile After Delivery,2020,2020,1,6
Rocke,Compute Hijacking,2020,2020,1,6
Rocke,Cron,2020,2020,1,6
Rocke,Dead Drop Resolver,2020,2020,1,6
Rocke,Deobfuscate/Decode Files or Information,2020,2020,1,6
Rocke,Disable or Modify System Firewall,2020,2020,1,6
Rocke,Disable or Modify Tools,2020,2020,1,6
Rocke,Dynamic Linker Hijacking,2020,2020,1,6
Rocke,Exploit Public-Facing Application,2020,2020,1,6
Rocke,File Deletion,2020,2020,1,6
Rocke,Hidden Files and Directories,2020,2020,1,6
Rocke,Ingress Tool Transfer,2020,2020,1,6
Rocke,Linux and Mac Permissions,2020,2020,1,6
Rocke,Match Legitimate Resource Name or Location,2020,2020,1,6
Rocke,Network Service Discovery,2020,2020,1,6
Rocke,Non-Standard Port,2020,2020,1,6
Rocke,Obfuscated Files or Information,2020,2020,1,6
Rocke,Portable Executable Injection,2020,2020,1,6
Rocke,Private Keys,2020,2020,1,6
Rocke,Process Discovery,2020,2020,1,6
Rocke,Python,2020,2020,1,6
Rocke,Registry Run Keys / Startup Folder,2020,2020,1,6
Rocke,Remote System Discovery,2020,2020,1,6
Rocke,Rootkit,2020,2020,1,6
Rocke,SSH,2020,2020,1,6
Rocke,Security Software Discovery,2020,2020,1,6
Rocke,Software Packing,2020,2020,1,6
Rocke,System Information Discovery,2020,2020,1,6
Rocke,Systemd Service,2020,2020,1,6
Rocke,Timestomp,2020,2020,1,6
Rocke,Unix Shell,2020,2020,1,6
Rocke,Web Protocols,2020,2020,1,6
Rocke,Web Service,2020,2020,1,6
Sandworm Team,Bidirectional Communication,2020,2020,1,6
Sandworm Team,Business Relationships,2020,2020,1,6
Sandworm Team,Compromise Software Supply Chain,2020,2020,1,6
Sandworm Team,Credentials from Web Browsers,2020,2020,1,6
Sandworm Team,Data Destruction,2020,2020,1,6
Sandworm Team,Data from Local System,2020,2020,1,6
Sandworm Team,Deobfuscate/Decode Files or Information,2020,2020,1,6
Sandworm Team,Disk Structure Wipe,2020,2020,1,6
Sandworm Team,Domain Account,2020,2020,1,6
Sandworm Team,Domain Accounts,2020,2020,1,6
Sandworm Team,Domain Properties,2020,2020,1,6
Sandworm Team,Domains,2020,2020,1,6
Sandworm Team,Email Account,2020,2020,1,6
Sandworm Team,Email Accounts,2020,2020,1,6
Sandworm Team,Email Addresses,2020,2020,1,6
Sandworm Team,Employee Names,2020,2020,1,6
Sandworm Team,Endpoint Denial of Service,2020,2020,1,6
Sandworm Team,Exfiltration Over C2 Channel,2020,2020,1,6
Sandworm Team,Exploitation for Client Execution,2020,2020,1,6
Sandworm Team,External Defacement,2020,2020,1,6
Sandworm Team,External Remote Services,2020,2020,1,6
Sandworm Team,File Deletion,2020,2020,1,6
Sandworm Team,File and Directory Discovery,2020,2020,1,6
Sandworm Team,Ingress Tool Transfer,2020,2020,1,6
Sandworm Team,Keylogging,2020,2020,1,6
Sandworm Team,LSASS Memory,2020,2020,1,6
Sandworm Team,Malicious File,2020,2020,1,6
Sandworm Team,Malicious Link,2020,2020,1,6
Sandworm Team,Match Legitimate Resource Name or Location,2020,2020,1,6
Sandworm Team,Network Sniffing,2020,2020,1,6
Sandworm Team,Non-Standard Port,2020,2020,1,6
Sandworm Team,Obfuscated Files or Information,2020,2020,1,6
Sandworm Team,PowerShell,2020,2020,1,6
Sandworm Team,Proxy,2020,2020,1,6
Sandworm Team,Remote Access Tools,2020,2020,1,6
Sandworm Team,Remote System Discovery,2020,2020,1,6
Sandworm Team,Rundll32,2020,2020,1,6
Sandworm Team,Search Open Websites/Domains,2020,2020,1,6
Sandworm Team,Search Victim-Owned Websites,2020,2020,1,6
Sandworm Team,Software,2020,2020,1,6
Sandworm Team,Spearphishing Attachment,2020,2020,1,6
Sandworm Team,Spearphishing Link,2020,2020,1,6
Sandworm Team,Standard Encoding,2020,2020,1,6
Sandworm Team,System Information Discovery,2020,2020,1,6
Sandworm Team,System Network Connections Discovery,2020,2020,1,6
Sandworm Team,System Owner/User Discovery,2020,2020,1,6
Sandworm Team,Trusted Relationship,2020,2020,1,6
Sandworm Team,Valid Accounts,2020,2020,1,6
Sandworm Team,Visual Basic,2020,2020,1,6
Sandworm Team,Vulnerabilities,2020,2020,1,6
Sandworm Team,Vulnerability Scanning,2020,2020,1,6
Sandworm Team,Web Protocols,2020,2020,1,6
Silence,Code Signing,2020,2020,1,6
Silence,External Proxy,2020,2020,1,6
Silence,Ingress Tool Transfer,2020,2020,1,6
Silence,JavaScript,2020,2020,1,6
Silence,LSASS Memory,2020,2020,1,6
Silence,Match Legitimate Resource Name or Location,2020,2020,1,6
Silence,Modify Registry,2020,2020,1,6
Silence,Non-Standard Port,2020,2020,1,6
Silence,PowerShell,2020,2020,1,6
Silence,Process Injection,2020,2020,1,6
Silence,Registry Run Keys / Startup Folder,2020,2020,1,6
Silence,Remote Desktop Protocol,2020,2020,1,6
Silence,Remote System Discovery,2020,2020,1,6
Silence,Software Deployment Tools,2020,2020,1,6
Silence,Valid Accounts,2020,2020,1,6
SilverTerrier,File Transfer Protocols,2020,2020,1,6
SilverTerrier,Web Protocols,2020,2020,1,6
Stealth Falcon,Credentials from Web Browsers,2020,2020,1,6
Stealth Falcon,Windows Credential Manager,2020,2020,1,6
Strider,Hidden File System,2020,2020,1,6
TA505,Domain Accounts,2020,2020,1,6
TA505,Dynamic-link Library Injection,2020,2020,1,6
TA505,Email Account,2020,2020,1,6
TA505,Fast Flux DNS,2020,2020,1,6
TA505,JavaScript,2020,2020,1,6
TA505,Malicious Link,2020,2020,1,6
TA505,Permission Groups Discovery,2020,2020,1,6
TA505,Software Packing,2020,2020,1,6
TA505,Web Protocols,2020,2020,1,6
TA505,Windows Command Shell,2020,2020,1,6
Threat Group-3390,LSASS Memory,2020,2020,1,6
Threat Group-3390,Remote Data Staging,2020,2020,1,6
Threat Group-3390,Security Account Manager,2020,2020,1,6
Tropic Trooper,Automated Collection,2020,2020,1,6
Tropic Trooper,Automated Exfiltration,2020,2020,1,6
Tropic Trooper,DNS,2020,2020,1,6
Tropic Trooper,Encrypted Channel,2020,2020,1,6
Tropic Trooper,Exfiltration over USB,2020,2020,1,6
Tropic Trooper,File Deletion,2020,2020,1,6
Tropic Trooper,File and Directory Discovery,2020,2020,1,6
Tropic Trooper,Ingress Tool Transfer,2020,2020,1,6
Tropic Trooper,Local Accounts,2020,2020,1,6
Tropic Trooper,Malicious File,2020,2020,1,6
Tropic Trooper,Match Legitimate Resource Name or Location,2020,2020,1,6
Tropic Trooper,Native API,2020,2020,1,6
